time,RU_qw,RU_qx,RU_qy,RU_qz
1727262970.1201627,0.007484228117448152,-0.5955160459187608,0.8032316981256117,-0.01111145845586679
1727262970.145804,0.012453459171806677,-0.5956194232543829,0.8029404706168048,-0.01920975383591839
1727262970.171445,0.007627123827975948,-0.5957985810971369,0.8030248128016633,-0.010817937400672955
1727262970.184671,0.011305039922431237,-0.5956952084470136,0.8028928333604592,-0.01955793557702926
1727262970.210312,0.007458175032832209,-0.595723844251099,0.803084111575778,-0.010648321483474285
1727262970.235953,0.009961841679810785,-0.5956556771315427,0.802934141863776,-0.019794944829209148
1727262970.261594,0.007275446328233759,-0.5958290263281923,0.8030097910298419,-0.01049355877351227
1727262970.2601478,0.009332213087766038,-0.595992622514093,0.802690642156152,-0.019835238909644917
1727262970.2857888,0.007477163399284538,-0.5963539426415672,0.8026196374562097,-0.010381940715556636
1727262970.31143,0.010611026785409528,-0.5966302402941459,0.8022107014834632,-0.01943586639486017
1727262970.337071,0.007923028686682185,-0.5970180158503398,0.8021246586383104,-0.010136388455832708
1727262970.33492,0.011606784072650747,-0.5971947735340735,0.8017895689353336,-0.01889899927428908
1727262970.360561,0.007952731114280034,-0.5973900818541446,0.801850516522071,-0.0098789333133764
1727262970.386202,0.01043311487314511,-0.5973215952291936,0.8017078404171157,-0.019042074483090535
1727262970.411843,0.007813540344018856,-0.5972604905946581,0.8019497239906206,-0.009772162160328026
1727262970.410014,0.009848237932321417,-0.5970469780445983,0.8019148153565719,-0.01924960075109723
1727262970.4356549,0.007871358813147112,-0.5969644474058561,0.8021662276106328,-0.010041589753711876
1727262970.461296,0.010210618997127581,-0.5968744594262908,0.8020301461874154,-0.019602743452426154
1727262970.486937,0.007812379211724392,-0.5970255268325344,0.8021154029449443,-0.01050558898190851
1727262970.544318,0.011548563684487997,-0.5971919622342563,0.8017807109382329,-0.01939284628428379
1727262970.569959,0.007445357709405392,-0.5976507186966423,0.8016514614072439,-0.010635765773840282
1727262970.5956,0.011807596724934553,-0.5980470773133701,0.801146911776721,-0.01907615598437036
1727262970.621241,0.007184991242188208,-0.5986632241887305,0.800898668140015,-0.010585049662315793
1727262970.5740838,0.01177912165193851,-0.599072720223516,0.8003810769885623,-0.019059375009028955
1727262970.5997248,0.0072373609839521975,-0.5995862686152625,0.8002058148866436,-0.010704247550254314
1727262970.625366,0.011588664221792945,-0.5998039083978561,0.7998281483880456,-0.0193883309844171
1727262970.651007,0.00722956289019364,-0.6000763773342314,0.7998360967107632,-0.01087626702192357
1727262970.649103,0.010899327440620974,-0.6000856319190414,0.799618686196545,-0.019707757634449517
1727262970.674744,0.007195943415569277,-0.6002542622200865,0.7997050951410101,-0.01071447107828808
1727262970.700385,0.011065689423395834,-0.600332330933784,0.7994399610833351,-0.019349200920716306
1727262970.726026,0.007368427193621988,-0.6006628038502178,0.7994019292563745,-0.010317841473560503
1727262970.7240489,0.01132417688245606,-0.6008635187743195,0.7990473986150488,-0.01892219835539745
1727262970.7496898,0.007377279501079746,-0.6011742549685006,0.7990213015402043,-0.010002529441554706
1727262970.775331,0.01058193467165321,-0.601252241053191,0.7987656427613636,-0.018900085479860718
1727262970.800972,0.006849332698655899,-0.601426752637705,0.7988373462083961,-0.009891519396694828
1727262970.859331,0.010095477831165586,-0.6014901348434618,0.7985954575467155,-0.018788139852221032
1727262970.884972,0.006356068734600808,-0.601777176442107,0.7985794512076292,-0.009730899882752081
1727262970.910613,0.011028186673336786,-0.6019579552008841,0.7982558271613236,-0.01768144994222199
1727262970.936254,0.006094824199024786,-0.6022681002779369,0.7982202374439977,-0.008968892932565982
1727262970.8891058,0.011370387388703732,-0.6023003858113082,0.7980161494904754,-0.016588691768051084
1727262970.9147468,0.006073571203601415,-0.602409814918225,0.79811970132739,-0.00839458016236789
1727262970.940388,0.011461948963878756,-0.6023167027091935,0.7980058613650591,-0.016427373207074197
1727262970.966029,0.006316986927655802,-0.602436219034669,0.7980958618955459,-0.008584456684814086
1727262970.964206,0.011639675476884,-0.6024403964000454,0.7979003400399165,-0.01688591437662051
1727262970.989847,0.006560005832719177,-0.602674569684479,0.7979095945272426,-0.008978214771002383
1727262971.015488,0.011789055508964665,-0.6027740891065421,0.7976408509489517,-0.017131508089403724
1727262971.041129,0.006735784031911296,-0.6030773605956119,0.7976050515303496,-0.008860481012577175
1727262971.0392108,0.011746802182702165,-0.6032068146220806,0.7973222905608081,-0.01675459360383553
1727262971.0648518,0.006503490607094331,-0.6034620861130541,0.7973228493589204,-0.008215176454393715
1727262971.090493,0.01116926166172733,-0.603496755838697,0.7971267163357472,-0.015997230694382882
1727262971.116134,0.005936715760893662,-0.6036609857624644,0.7971851297886411,-0.007351089588046851
1727262971.1742318,0.010851021585830085,-0.603697910141555,0.7969951226809073,-0.01516123491370591
1727262971.1998727,0.005676528915737239,-0.603952225335978,0.7969705145253967,-0.006890972958375048
1727262971.225514,0.011086843665480194,-0.6041146190659149,0.79668122686141,-0.014887299788088948
1727262971.251155,0.005587964563306641,-0.6044500915033209,0.7965900703352877,-0.0072884413208639245
1727262971.204913,0.011438436392898144,-0.6045858122384624,0.796311012072626,-0.01529476592545431
1727262971.230554,0.005632688772115528,-0.6048432984610693,0.7962829097069734,-0.008147688784322987
1727262971.256195,0.01181675073653481,-0.6048634789692208,0.7960795757525556,-0.01605756148712646
1727262971.281836,0.005990679896608098,-0.6050062613880112,0.7961475568500503,-0.00897792611762398
1727262971.2799218,0.012207046247461223,-0.6048507011375841,0.7960676829975448,-0.016818485134093158
1727262971.3055627,0.00634292153637987,-0.604785367076925,0.7963055002201446,-0.009590486700763156
1727262971.331204,0.012468383738759406,-0.6044681985365237,0.7963456011101854,-0.017216850972531016
1727262971.356845,0.006441376162995642,-0.6044070737075875,0.7965894977620195,-0.009786213803687728
1727262971.35453,0.012407529522746031,-0.6042400837176163,0.7965190360956754,-0.017245276955921575
1727262971.3801708,0.006417440223993055,-0.604367750981272,0.7966216427528586,-0.009612301105746995
1727262971.405812,0.012375196361018788,-0.6043336917266813,0.7964527096079832,-0.017050657381117936
1727262971.431453,0.006544553703652643,-0.6045474469670794,0.7964872452856069,-0.009360623897564209
1727262971.4897718,0.012258775029558485,-0.6046426312780216,0.7962203449786212,-0.017034468529734847
1727262971.5154128,0.006400723634378251,-0.6050356716895111,0.796118137664409,-0.009315449636588653
1727262971.541054,0.011126077333443542,-0.6053067136700399,0.7957240414710295,-0.017413862700671752
1727262971.566695,0.0054950181786275,-0.6057693003389665,0.7955679826143246,-0.009216538451578622
1727262971.5192418,0.009753582751909079,-0.6060125644535485,0.7952066619331765,-0.017320628309335766
1727262971.5448828,0.00477430102507881,-0.6063997647466828,0.7950994133564196,-0.008570545208280943
1727262971.570524,0.009611717095839096,-0.6066177457531151,0.7947652921378575,-0.01645162134576129
1727262971.596165,0.005155260693783598,-0.6070250238872366,0.7946284448074191,-0.007725177332674685
1727262971.5941668,0.01006854416065238,-0.6072907820553594,0.7942546993945264,-0.01600009183678369
1727262971.6198075,0.00565985335482513,-0.6076656388609535,0.7941356346975906,-0.007683170645390857
1727262971.645449,0.01056252096378546,-0.6077962604302298,0.7938545602706246,-0.016342462955474382
1727262971.67109,0.006347794547589162,-0.607952371049119,0.7939059156534711,-0.00818639912044502
1727262971.6692588,0.011411956891896323,-0.6078253375542018,0.793808992238961,-0.01689408498804783
1727262971.6948998,0.007195025162948529,-0.6077442789180703,0.7940521817404539,-0.00873245260421097
1727262971.720541,0.011896422872201792,-0.6074256056711875,0.7940955252598682,-0.01746154231707379
1727262971.746182,0.007647214167181333,-0.6072452373451542,0.7944261327686111,-0.009047729627795173
1727262971.804658,0.011223448980813185,-0.606966284044833,0.7944454637333508,-0.01795464784626414
1727262971.830299,0.007587085503793011,-0.6069133910591954,0.7946816071890546,-0.008928330303439884
1727262971.85594,0.010704580040680152,-0.6068334621744318,0.7945575183192418,-0.017802000840152776
1727262971.881581,0.00765952962119074,-0.6069560227938987,0.794653463822125,-0.008461113147397734
1727262971.834457,0.010876837040669963,-0.6070471640697811,0.7944022955178432,-0.017332855702627516
1727262971.860098,0.007641423165813264,-0.607337146043659,0.7943655507744777,-0.00815913171270308
1727262971.885739,0.010444693524861723,-0.6076176340670723,0.7939728803053494,-0.017285383638568165
1727262971.91138,0.007104525010341104,-0.6080844897069769,0.7937974481884994,-0.008269845924173066
1727262971.9092188,0.009805581654023038,-0.6084869479684842,0.7933087646941724,-0.01756953556106914
1727262971.9348598,0.006540580086157532,-0.6089945660850662,0.7931001083067285,-0.008663572868860187
1727262971.960501,0.00935816009237407,-0.609336222227023,0.7926517112280437,-0.018029359640313273
1727262971.986142,0.006130511562712518,-0.6097177625086931,0.7925414156298048,-0.009207139668595685
1727262971.9999218,0.009393824232346429,-0.6098771018590847,0.7922240388001865,-0.018513482691703026
1727262972.0255628,0.006354614967172405,-0.6100952487388939,0.7922429991228008,-0.009717853454137173
1727262972.051204,0.010361984407539847,-0.6100866872320011,0.7920450247408654,-0.018749456649790955
1727262972.076845,0.007006980401523823,-0.6101276458524263,0.7922090877444595,-0.009995963551349588
1727262972.074703,0.011551288411479274,-0.6098582101427641,0.7922063545539139,-0.01867145044975106
1727262972.100344,0.007359057613075479,-0.6095923693620293,0.7926147553980252,-0.010238994675414139
1727262972.1259851,0.011999767869376737,-0.6090313867766427,0.7928308926165306,-0.01886666915159821
1727262972.151626,0.007182125863053697,-0.6086195211799772,0.7933571222741781,-0.010731823870043
1727262972.149238,0.011779547418925618,-0.6080835572383549,0.7935521307761728,-0.01925215363406234
1727262972.1748788,0.006831073373002123,-0.6078772389637681,0.7939259559599537,-0.010962446781268734
1727262972.20052,0.012216036252032669,-0.6076390255175946,0.7938986010239866,-0.018724166696386664
1727262972.226161,0.006653861978709546,-0.6077762757297523,0.7940089091576784,-0.010657249132577923
1727262972.2243438,0.01299407938600997,-0.6078067188805875,0.7937826212081956,-0.017643600890149925
1727262972.2499847,0.006617865882466422,-0.6081073446960418,0.7937602612528882,-0.010310617519707395
1727262972.275626,0.01350597391981576,-0.6081560999305157,0.7935220576796364,-0.01692603797873473
1727262972.301267,0.006765338674593628,-0.6083819484508858,0.7935525392332698,-0.010000123406818006
1727262972.314309,0.013666464244253999,-0.6082920323336701,0.7934224385998527,-0.016579055482643934
1727262972.3399498,0.006693460794764603,-0.6083227973335403,0.7936007674621574,-0.009818029861443726
1727262972.365591,0.013302124912244868,-0.6079991794142005,0.79365199651316,-0.01663008524190339
1727262972.391232,0.006218100536428661,-0.6077935729685051,0.794008418291112,-0.009946837022086446
1727262972.3893409,0.01288415744408427,-0.6073206098856597,0.7941766926219032,-0.016704975043427255
1727262972.4149818,0.005782409474833908,-0.6071249477262446,0.7945208447551501,-0.0101236771300359
1727262972.440623,0.012590803587828709,-0.6068085954757927,0.7945678871502667,-0.016931415512863417
1727262972.466264,0.005843636153408089,-0.6068710638216592,0.7947123620344156,-0.010277423906511207
1727262972.464234,0.012732764487551953,-0.6068220600669798,0.7945475212530791,-0.017294525005304057
1727262972.4898748,0.006410064638290808,-0.607122961394684,0.7945131067528056,-0.010466327755566055
1727262972.515516,0.013121659526689344,-0.6072864408275558,0.7941755762903517,-0.01778074413945751
1727262972.541157,0.007159514605034398,-0.6077896066816699,0.7939942391859444,-0.01066224647503826
1727262972.539533,0.013026290389027311,-0.6081599749734515,0.793490082535049,-0.01858089119263642
1727262972.565174,0.0077070371299000915,-0.6088071806305966,0.7932069008415129,-0.010827319553097394
1727262972.590815,0.011480224754248957,-0.609268482126464,0.7926359452818409,-0.019707343150947194
1727262972.616456,0.007964200701786675,-0.6098506752850942,0.7924028469114484,-0.010791365443166806
1727262972.629597,0.009652771806889095,-0.6102085729819968,0.7919242033701391,-0.02020835402227487
1727262972.655238,0.008324237676988542,-0.6105446603557201,0.7918647096375979,-0.010779907642388089
1727262972.680879,0.008559922407099789,-0.6106361375289309,0.7915978623923174,-0.020568410926630292
1727262972.70652,0.00872041817615791,-0.610633861800904,0.791784874880038,-0.011267343970528925
1727262972.7041428,0.004745906886282978,-0.610530572447543,0.7917202815025087,-0.020221086328149306
1727262972.7297838,0.008608827210523813,-0.6103665925923683,0.7919861727836146,-0.01167959163686467
1727262972.755425,-0.0011585390352068365,-0.610403997732814,0.7919984578770654,-0.01200250221632337
1727262972.781066,0.008081217074499299,-0.6103281612180156,0.792016723287587,-0.01198914457435395
1727262972.7794788,0.01663994812686356,-0.6103140804341189,0.7918379502094293,-0.01524781814951061
1727262972.8051198,0.006975748347156003,-0.6107091634464114,0.791731167180309,-0.012141479847495248
1727262972.830761,0.015676756732708023,-0.6108429825247307,0.7914614028635535,-0.014626611907443207
1727262972.856402,0.005899859945050595,-0.611309357164045,0.7912776278633399,-0.012073820409326037
1727262972.854035,0.014988448894321679,-0.6114473575816534,0.7910271567569285,-0.013546681483140059
1727262972.879676,0.00522431314225804,-0.6118386645853723,0.7908738944011275,-0.012026563323499625
1727262972.905317,0.014592675052750104,-0.6118480849841544,0.7907342414109669,-0.012974366892081445
1727262972.930958,0.004886767076133179,-0.6120727407612094,0.7906946378979768,-0.012044464454371271
1727262972.9888718,0.014369614410254842,-0.6119262068651667,0.790678254824489,-0.012951018531777145
1727262973.0145128,0.004789746735101064,-0.6120528170818758,0.7907105599901592,-0.012050632697182838
1727262973.040154,0.014438290429153592,-0.6119032968571992,0.7906962475870248,-0.012858270356936806
1727262973.065795,0.004996991863418131,-0.6121304221628054,0.7906527162022444,-0.011817728086039807
1727262973.0191648,0.014669541687944316,-0.6121384050407002,0.7905115060356944,-0.012764656128219488
1727262973.0448058,0.005218789539644231,-0.6125136651357669,0.790356066160044,-0.011707388338600343
1727262973.070447,0.014655117282115368,-0.6126105765428123,0.7901296347494409,-0.013735695688452511
1727262973.096088,0.005339036475580962,-0.6130271396406681,0.7899557353959945,-0.011796476951476243
1727262973.09422,0.014499997901822742,-0.6131271906576172,0.7897107493364313,-0.014890618510902532
1727262973.119861,0.005499212590629159,-0.6135034544725654,0.7895862885157978,-0.011694571345673152
1727262973.145502,0.014635086191320477,-0.6135208043752868,0.7894056294255438,-0.014723759103382892
1727262973.171143,0.005493792051159796,-0.6137865926862547,0.7893677696296456,-0.011591426030258582
1727262973.169186,0.014551958222772193,-0.6137312389377672,0.7892498033330314,-0.014385923764818861
1727262973.1948268,0.005142270372932939,-0.6139964621644816,0.7892069984613711,-0.011585123413482022
1727262973.220468,0.014066841851515334,-0.6140147899389788,0.789040597866401,-0.014244178289691094
1727262973.246109,0.004460522323240859,-0.6143777875615456,0.7889158238444527,-0.011483064896296717
1727262973.3045418,0.013253450017052108,-0.6144702850007329,0.7887015312663591,-0.014160137423911383
1727262973.3301828,0.0036463479686547964,-0.6148483216664286,0.7885538794786232,-0.011446599917917735
1727262973.355824,0.012611914819023955,-0.6149339887796862,0.7883512578239315,-0.014121732738143848
1727262973.381465,0.0032714730804125017,-0.6153017546953309,0.7882034215580586,-0.011332006746406104
1727262973.334556,0.01238591838569369,-0.6153985077842583,0.7879954381031348,-0.01394471840160231
1727262973.3601968,0.0030451104145783545,-0.615771200375156,0.7878440779040108,-0.010874971387616665
1727262973.385838,0.011939624012839779,-0.6158567969695083,0.787653939283491,-0.013383681709017275
1727262973.411479,0.00243076861374241,-0.6161691354492936,0.7875450006016607,-0.01012718672418262
1727262973.4092069,0.011285799949526967,-0.6161589447865344,0.7874374348308778,-0.012769953250133465
1727262973.4348478,0.0018418428510400245,-0.6163266617725282,0.7874233491313274,-0.010125356588640834
1727262973.460489,0.011080640665792672,-0.616151817860858,0.787449967104763,-0.012518228944353239
1727262973.48613,0.0016990451852339215,-0.6161651842312291,0.7875427436967745,-0.010677351605635682
1727262973.4843,0.011251994057509753,-0.6158991850727611,0.7876472887393114,-0.01238285096617747
1727262973.5099409,0.001914182557327057,-0.6159501269875969,0.7877046764567192,-0.011095929763481288
1727262973.535582,0.011715597429206215,-0.6158527196836945,0.7876775557775175,-0.012338580122087016
1727262973.561223,0.0024954686553440054,-0.6161457186987526,0.7875401995028055,-0.01177540370725936
1727262973.619598,0.012410826140553426,-0.6162182631593086,0.7873781911789619,-0.012514295792424458
1727262973.6452389,0.003018575447458075,-0.616534931472048,0.7872268907828984,-0.012222475416859729
1727262973.67088,0.012637239949942024,-0.6164739232168114,0.7871747425914902,-0.012495070473658781
1727262973.696521,0.002852071732447847,-0.6166094802562745,0.7871734467844725,-0.01194065418530823
1727262973.649145,0.01215710106967972,-0.6164569866989417,0.7872024524713447,-0.012053516779050172
1727262973.674786,0.00224260853701371,-0.616648253613117,0.7871526405947392,-0.011429016911866098
1727262973.700427,0.011618310534168725,-0.6166952990844574,0.7870288776165542,-0.011724706609981646
1727262973.726068,0.001928008917855338,-0.6171093894146786,0.7867881606661361,-0.011690787546334748
1727262973.7240298,0.011581744566476286,-0.6173019600832371,0.7865536010111882,-0.011729706156723222
1727262973.7496707,0.002130609045963367,-0.6177286511319368,0.7862947721168352,-0.012136944324884361
1727262973.775312,0.011928514426777606,-0.617833349492246,0.7861316206665194,-0.011693493361436734
1727262973.800953,0.002509357011320031,-0.6181668545229279,0.7859487170975211,-0.012167875302599681
1727262973.7992258,0.012218894924834658,-0.618251667402548,0.7857989873057146,-0.011641559607649607
1727262973.8248668,0.0026692289400307434,-0.6186590140399898,0.785556155376735,-0.01246700901003137
1727262973.850508,0.01223201711738979,-0.6188404449939037,0.7853309657647988,-0.011922902663179502
1727262973.876149,0.0026966870528243882,-0.619293305147818,0.785041461184328,-0.013357930214138933
1727262973.934758,0.012197813242741848,-0.6194367605992348,0.784858012768287,-0.012133126713126458
1727262973.960399,0.002692907608835027,-0.6198421083626532,0.7846033016094374,-0.013644341417648703
1727262973.98604,0.012093100431498848,-0.6200119515062179,0.7844125131263066,-0.011659595287867378
1727262974.011681,0.0026060185508723164,-0.6205343049466139,0.7840627906698849,-0.013263684958831984
1727262973.979168,0.011977407012918424,-0.6208599397972471,0.7837494975615927,-0.011233964044658462
1727262974.004809,0.002592850980870191,-0.6214509286025585,0.7833308224393047,-0.013595700767930706
1727262974.03045,0.011832339015452125,-0.6217083587897198,0.7830754415520707,-0.011470187550604239
1727262974.056091,0.002439781053083212,-0.6220971786843693,0.7828071737263373,-0.01421536154814896
1727262974.039233,0.011581378851252997,-0.6221045713306677,0.7827604689307207,-0.011739773113150779
1727262974.064874,0.002210564583102165,-0.6222685136142108,0.7826737494463655,-0.014100081423630223
1727262974.0905151,0.011516168629226891,-0.6221101241292302,0.7827628120178375,-0.011346869081142874
1727262974.116156,0.00243668769692904,-0.6221726302804013,0.7827573583390558,-0.013645462582776574
1727262974.114658,0.012013304738998249,-0.6219818905849863,0.7828656158299945,-0.010753410840173604
1727262974.1402988,0.003393494822132538,-0.622090644690345,0.7828191142045955,-0.013636290462411094
1727262974.16594,0.012990994282264834,-0.6219964227908233,0.7828432335707041,-0.010399795937496752
1727262974.191581,0.004396028568980909,-0.6222107170428267,0.7827223623615017,-0.013423933443742854
1727262974.249445,0.0139439804151854,-0.6221537034920336,0.7827041113856028,-0.01022783757212144
1727262974.275086,0.0052541728267228695,-0.62232566039744,0.7826305780359811,-0.013135615777851902
1727262974.3007271,0.014871964859920957,-0.6221202674851569,0.7827141269141215,-0.01018788370893297
1727262974.326368,0.006123344550105463,-0.6220879140512428,0.7828163905859723,-0.0129472187300827
1727262974.279197,0.015595487678581653,-0.6216781111287658,0.7830579925154589,-0.009658533278738385
1727262974.304838,0.006896213092324655,-0.6215495893078139,0.7832404701253309,-0.012763864388340932
1727262974.3304791,0.015430007644494821,-0.6212071555231926,0.7834541251177539,-0.00795101420257183
1727262974.35612,0.007271522162115879,-0.6212006746991281,0.7835105084441403,-0.012966490519739764
1727262974.354662,0.014356997442235559,-0.6209496648877714,0.7836891962706682,-0.006828905391205986
1727262974.380303,0.007138291305795403,-0.6208415372349341,0.7837849658709812,-0.013636631388373933
1727262974.405944,0.013277104083293492,-0.6203863335006635,0.7841554818899783,-0.006685501825640514
1727262974.431585,0.006889364793013265,-0.6200123286475279,0.7844329712847296,-0.01421838736388076
1727262974.4452808,0.012919977024930219,-0.6193972972722154,0.7849401324077872,-0.0070036320003287935
1727262974.4709218,0.0068488179372791945,-0.6190211138959218,0.7852073346153343,-0.014676372514914764
1727262974.496563,0.013128012173156314,-0.6185702062154204,0.7855836336002819,-0.007543864949179002
1727262974.522204,0.0068788730595776455,-0.6184669129327832,0.7856401760927046,-0.014861777210257865
1727262974.5199728,0.013315271498113927,-0.618261673123579,0.7858231456632421,-0.0075624619861068745
1727262974.5456138,0.0069461052050156825,-0.6182845403472814,0.7857910213340171,-0.014437783101087344
1727262974.571255,0.01325766858277465,-0.6180375332827336,0.7860076672657373,-0.0067667331126034635
1727262974.596896,0.007054634544624611,-0.6179054439729821,0.7861012406784162,-0.013708896521914173
1727262974.5945508,0.013046340989525281,-0.6175214686756644,0.786423453983437,-0.005931250812133985
1727262974.6201918,0.007008199209339976,-0.6173393240925455,0.7865523224638579,-0.013359943843913653
1727262974.645833,0.013968324904811038,-0.6169698699340258,0.7868311979344971,-0.007052052886159949
1727262974.671474,0.006358124616908409,-0.6168566233732437,0.7869326799690757,-0.013580782326676068
1727262974.6694129,0.013816149070065287,-0.6164921537039474,0.7871925637603151,-0.008625891652713075
1727262974.6950538,0.005054431838543233,-0.6163611631308946,0.7873196551062867,-0.014182030391939375
1727262974.720695,0.012659248163475809,-0.6159541490529825,0.7876202667212943,-0.009723433047493651
1727262974.746336,0.00374710882935465,-0.6157681993670067,0.78777716205644,-0.014920682492327524
1727262974.759404,0.011513281801629733,-0.6153579227894609,0.78809745220858,-0.010221400331711723
1727262974.785045,0.0029932733799738257,-0.6152300070586638,0.7881933385820695,-0.015308159390342286
1727262974.810686,0.010909434123473833,-0.614963427798905,0.7884158705077037,-0.010068855372216214
1727262974.836327,0.0034441651849382027,-0.6149658652168591,0.7883827216400289,-0.01605635586674996
1727262974.8344128,0.011155565548090971,-0.6147966175455278,0.7885411694660619,-0.010173321432823536
1727262974.8600538,0.004312767142013172,-0.6148060281963827,0.7884871021082116,-0.01682371962325528
1727262974.885695,0.011672329143295163,-0.6145982290737306,0.7886832962913247,-0.010556121582069283
1727262974.911336,0.0045461144819445385,-0.6145805102856263,0.7886588692018182,-0.016950435082480824
1727262974.9098418,0.0117335836230136,-0.614408282016307,0.7888311811749169,-0.01049540905906612
1727262974.9354827,0.0041141419169815,-0.6145338366694021,0.78871298801177,-0.016219123472526405
1727262974.961124,0.01156876493515273,-0.6145558502153134,0.7887248510590986,-0.010018980277996324
1727262974.986765,0.003956125997505053,-0.6148454845855144,0.7884784237427962,-0.015847852976717015
1727262974.9842098,0.011477884618370938,-0.6149159643096431,0.7884460961816246,-0.009968370869171603
1727262975.0098507,0.0040505558427817575,-0.6151353562739507,0.788242922157039,-0.016284413665117667
1727262975.035492,0.011269501140620261,-0.6151121481208978,0.788293082795536,-0.010200940880447313
1727262975.061133,0.003834855907436318,-0.6152901322844052,0.7881186703521436,-0.01650177069219157
1727262975.0742738,0.010973146851366385,-0.6153085946347029,0.788145157348461,-0.010106154808572835
1727262975.0999148,0.003706786800918817,-0.6155352279993963,0.7879331112787825,-0.016249768425476863
1727262975.125556,0.011243938582514105,-0.6155552901848462,0.7879508350692951,-0.00993680452676474
1727262975.151197,0.004454480255341063,-0.6157374533678016,0.7877695956777436,-0.016328204172938066
1727262975.1497538,0.012044678272483927,-0.6157298490524021,0.7878028041562957,-0.009920709384696545
1727262975.1753948,0.005229071372424185,-0.6159918291124556,0.7875673269241801,-0.016261268117062855
1727262975.201036,0.01252703286828436,-0.6161532924071231,0.7874684682800606,-0.009571058877401478
1727262975.226677,0.0054514530844309746,-0.6166264552215663,0.7870810480868016,-0.01566908174514326
1727262975.224305,0.012588136540879582,-0.6169279286840046,0.7868695645407221,-0.008818051235181996
1727262975.249946,0.005489619629476157,-0.6174143739084236,0.7864779440876113,-0.014892898687537034
1727262975.275587,0.012632517119383414,-0.6175995764636009,0.7863497189111303,-0.008080979618573805
1727262975.301228,0.005678059357262274,-0.6178795363163273,0.7861194398032388,-0.01445214886781212
1727262975.29931,0.012816960077809513,-0.6178667363915336,0.7861379700813177,-0.007969541496482362
1727262975.324951,0.005921542324853981,-0.6180314588581876,0.7859889598017226,-0.01494678118931551
1727262975.350592,0.012792248192119972,-0.6180137122557691,0.7860138000052276,-0.008815670784286767
1727262975.376233,0.005513900537437977,-0.6182265628202019,0.785819457235479,-0.015915230269127452
1727262975.434734,0.01187745470263537,-0.6182322717020724,0.7858478244661823,-0.009538400161994986
1727262975.4603748,0.004294849618048714,-0.6183889646856989,0.7856896319882107,-0.0163842853960071
1727262975.486016,0.010600390269744296,-0.6183040073317718,0.7858042309523292,-0.009974811327540203
1727262975.511657,0.002989719401470433,-0.6183392278356896,0.7857236961787408,-0.016909587832980164
1727262975.464496,0.009370193996765471,-0.6181674729828395,0.7859181046519946,-0.010672749912276248
1727262975.4901369,0.002627535994097494,-0.618116080429148,0.7858698166580914,-0.01828218901785609
