time,RU_qw,RU_qx,RU_qy,RU_qz,RF_qw,RF_qx,RF_qy,RF_qz
0.0,0.36689843103149583,-0.7528910474068391,-0.23935709097514363,-0.4911708409923948,0.29248945642546975,-0.9154857904382402,-0.08408469194840204,-0.2631833010765429
0.019230769230769232,0.3666123779680735,-0.7529119861546305,-0.2392722938212291,-0.4913936047964109,0.29245084838197716,-0.9154979811668251,-0.08407374935752238,-0.2631872953413555
0.038461538461538464,0.36605790687496115,-0.7529532753010935,-0.23910662819603676,-0.49182414985480366,0.29237868855081417,-0.9155185528830502,-0.08405570732741507,-0.263201671487701
0.057692307692307696,0.36526869627078123,-0.7530138135189448,-0.2388677325841689,-0.4924339371980748,0.2922824314838198,-0.9155404433984566,-0.08403768362068664,-0.26323818962934115
0.07692307692307693,0.3642914686786289,-0.7530921070615834,-0.23856651852799243,-0.49318355646447226,0.29217470923130434,-0.9155543702941422,-0.08402901762602083,-0.2633120933753429
0.09615384615384616,0.36318192693010853,-0.7531863867407326,-0.23821652583833863,-0.49402635718885,0.2920697239398125,-0.9155501868919539,-0.08403988742232112,-0.26343961160363416
0.11538461538461539,0.3620000857708156,-0.7532946727410887,-0.23783309961816784,-0.4949126091016805,0.291981484693915,-0.9155183663379421,-0.08407979713373273,-0.263635204795932
0.1346153846153846,0.36080551462214405,-0.7534147575693668,-0.23743244727680748,-0.49579372391659815,0.2919221387672398,-0.9154514038473404,-0.084156149807686,-0.26390895123326263
0.15384615384615385,0.3596529967617385,-0.7535441081490103,-0.23703066143578125,-0.4966260812054978,0.29190062792495586,-0.9153449435026176,-0.08427310450073927,-0.2642644540588343
0.17307692307692307,0.3585890349615938,-0.753679719486129,-0.23664281097744935,-0.4973740689393788,0.2919218446339686,-0.9151984788499901,-0.08443087216231825,-0.26469757981907543
0.19230769230769232,0.3576495053004991,-0.7538179736826705,-0.2362821990217359,-0.49801206444895885,0.2919863802967669,-0.9150155387047705,-0.08462554056066687,-0.26519622081550365
0.21153846153846154,0.3568585993096617,-0.7539545625897258,-0.23595986135534278,-0.49852522652123527,0.292090862355228,-0.9148033421601083,-0.08484944322015982,-0.2657411245676965
0.23076923076923078,0.35622902440255655,-0.7540845192977818,-0.23568433727509083,-0.4989091230793816,0.2922287861966388,-0.9145719803500743,-0.0850920112514518,-0.26630767712885295
0.25,0.35576327894580556,-0.7542023778869765,-0.23546169784531182,-0.4991683597656831,0.2923916772414127,-0.9143332475146363,-0.08534098028145194,-0.26686838826262854
0.2692307692307692,0.3554557029139945,-0.7543024504958068,-0.2352957766143104,-0.499314484017245,0.2925703799164109,-0.9140992913280123,-0.0855837769074119,-0.26739572831190667
0.28846153846153844,0.3552949424508292,-0.7543791840337262,-0.23518852448850452,-0.4993635033864524,0.29275626844293445,-0.9138812747790016,-0.08580888771541012,-0.26786492432701936
0.3076923076923077,0.35526646173898824,-0.7544275417981309,-0.23514040736498087,-0.4993333697682544,0.2929422070209335,-0.9136882347321733,-0.08600702287031481,-0.2682563420959413
0.3269230769230769,0.3553547836456371,-0.754443350509392,-0.23515077967863274,-0.49924174447741865,0.2931231454418746,-0.9135262858995501,-0.08617192464071713,-0.2685571558915337
0.34615384615384615,0.3555452281985365,-0.754423560443731,-0.2352181919421934,-0.49910428202140306,0.2932963078514909,-0.9133982591922786,-0.08630073242479351,-0.2687621243556146
0.36538461538461536,0.355825026638989,-0.7543663828360603,-0.23534061699259523,-0.49893356757963864,0.2934610036427623,-0.9133037910573812,-0.086393888818313,-0.2688734285050251
0.38461538461538464,0.35618379820025875,-0.7542712909314728,-0.23551560060818133,-0.4987387326510492,0.29361814826096116,-0.9132398090799217,-0.0864546424904282,-0.26889966328600085
0.40384615384615385,0.35661346895753543,-0.7541388950688489,-0.2357403533131835,-0.49852567288173266,0.2937696192215687,-0.9132013020255952,-0.0864882603955654,-0.268854186530396
0.4230769230769231,0.3571077745855807,-0.7539707241739408,-0.23601180109195924,-0.4982977163950149,0.29391758494960746,-0.9131822292860698,-0.08650109497610949,-0.26875310219874343
0.4423076923076923,0.3576615161617202,-0.7537689624560967,-0.23632660598275287,-0.498056549399194,0.29406393127020447,-0.9131764194549188,-0.08649965771307162,-0.26861318004321416
0.46153846153846156,0.35826973177882915,-0.7535361983013423,-0.23668115710228896,-0.4978032010879477,0.29420987735656107,-0.9131783284523112,-0.08648983061798242,-0.26844999107944256
0.4807692307692308,0.35892691422849105,-0.7532752408660648,-0.2370715228737504,-0.49753891785759463,0.29435582735003174,-0.9131835674840849,-0.08647630836590382,-0.2682764750654132
0.5,0.35962635703411533,-0.7529890489820165,-0.23749334932451285,-0.49726580866389164,0.29450145507969366,-0.9131891602711093,-0.08646231516085542,-0.2681020674599775
0.5192307692307693,0.360359659318676,-0.752680798929208,-0.23794168885996167,-0.49698720663764173,0.29464597642420176,-0.9131935378319693,-0.08644959131723325,-0.2679324153588804
0.5384615384615384,0.36111637432968197,-0.7523540960599016,-0.2384107487272781,-0.49670775434270414,0.29478853414881884,-0.9131963191026223,-0.08643860346373515,-0.2677696225172888
0.5576923076923077,0.36188375421118635,-0.7520133142551292,-0.23889355709162632,-0.49643327044139957,0.29492860721149494,-0.9131979515828731,-0.08642890476913742,-0.267612896351315
0.5769230769230769,0.36264652797294195,-0.7516640306324678,-0.23938155479988296,-0.4961704868531718,0.2950663614577359,-0.9131992957164712,-0.08641956039460977,-0.26745943284961204
