time,RU_roll,RU_pitch,RU_yaw,RF_roll,RF_pitch,RF_yaw
0.6538461538461539,147.57903814398628,-0.11744057426210766,-118.90627962223158,76.51011167375259,62.43218173748104,119.74801730496311
0.6730769230769231,143.950369879983,-3.266854480216635,-118.71789687778248,80.48879462564906,61.37492279240883,124.71514549761184
0.6923076923076923,140.3330511301776,-6.965902733979854,-117.85196085820647,83.11716728869256,59.77161319018195,128.69454042064643
0.7115384615384616,136.82928206191414,-11.860946814314168,-116.35083062253057,85.95566922100025,57.831649093475505,132.50501979942945
0.7307692307692308,133.57852425322665,-17.043112316794275,-114.68996538443069,89.20538672817928,56.02247181390639,136.1491336907946
0.75,130.15382142435303,-21.91918231289613,-112.77657719865199,92.22635021098849,54.37528160462184,139.62862344596536
0.7692307692307693,126.0791292079955,-26.30096293824093,-110.49401841775656,95.06536365384834,52.77647401875253,143.530052199703
0.7884615384615385,121.09545163672618,-30.090210183478085,-107.2875904368449,97.47946248059287,50.91818736656913,147.2004022730659
0.8076923076923077,116.13115026623464,-33.269563498800764,-103.74916913078455,99.9598828024093,49.1923684023916,150.87467083580967
0.826923076923077,110.84137464139114,-36.15248895308421,-99.80317390873964,101.73041562555707,47.302067562628054,153.81440839958665
0.8461538461538463,105.20111315940659,-37.86199172156256,-95.70493297353998,103.53601858746435,45.17709374130533,156.5834674872672
0.8653846153846154,99.09089489288995,-39.155864957431106,-91.0401270400725,104.99557795303382,43.03910556453247,159.0646497763598
0.8846153846153847,92.45925872892883,-41.26428029699837,-85.81832629518472,105.69216032939455,40.94675782472768,161.22764509720537
0.9038461538461539,85.43430051932553,-43.21325846046056,-80.46219296835162,105.17022182569436,38.23368978463832,162.4375581478671
0.9230769230769231,78.54037669097256,-44.04275034542636,-75.2248203838892,103.79102232516365,35.31837531781468,162.84542282290815
0.9423076923076924,71.16410061132815,-44.15142312347441,-69.53243738203568,103.2472789289727,32.785303135810324,164.00614169343308
0.9615384615384616,63.06186861843853,-44.15992317125819,-63.480110407826814,103.3413553626676,30.424952030587487,165.75193801513296
0.9807692307692308,54.858454614643826,-44.47827134003475,-57.34032291864865,103.8647903821655,28.169031868683458,167.55018516227787
1.0,47.47842432505631,-43.65469626839759,-51.79991859383949,104.08881620831987,25.703025422002824,168.8075993561743
1.0192307692307694,41.56634798338301,-41.59413122917861,-47.54484373328998,104.2194161472812,23.38423709981151,169.94045619375623
1.0384615384615385,36.146321961834296,-38.624585124345934,-43.56719520345419,104.79534015684507,21.06181225485771,171.46821767823917
1.0576923076923077,30.73523319971918,-36.01266235565442,-39.80083327513508,104.33164285415828,18.59824486967251,172.46588813816857
1.076923076923077,25.16787288816743,-33.95220774367618,-36.201165825261306,103.01653446412817,16.19522052128285,172.99532795384266
1.0961538461538463,20.74908458714317,-31.32265254270313,-33.41212513777438,101.3849818387246,13.690760813934489,173.5740392042412
1.1153846153846154,16.280596693704883,-28.059998783373995,-30.792452814564985,99.32250373540543,11.392658484804947,174.2789870397338
1.1346153846153846,9.938011526094709,-25.85421447493655,-27.434591701099656,96.79930615986402,8.916727698411874,174.75378636507
1.153846153846154,4.578670023072038,-23.281671888947702,-24.730886451656325,94.19776846123631,6.450160789396583,175.09340977514148
1.1730769230769231,0.035156052228370135,-20.17349441584778,-22.347170447465768,92.60012081113886,4.005382334151418,175.55600841529892
1.1923076923076923,-4.755233049116929,-16.57521725631977,-20.140143948449705,91.5792952612345,1.7772946625976458,176.6516293827598
1.2115384615384617,-9.46833608607726,-13.351418690064717,-18.23140912323148,91.0531634378721,-0.48097097484362294,178.10043197844
1.2307692307692308,-13.141004409088922,-9.884254035046766,-16.732988640335673,90.31865588249957,-2.653830503731871,179.26464903035236
1.25,-15.897624749314145,-6.594982153008371,-15.972743783187033,89.31261094628988,-4.815905224931775,-179.91303255360467
1.2692307692307694,-18.863855521472086,-2.6330605225113266,-15.60361534116249,87.2514702580581,-7.022009334780264,-178.48207421852118
1.2884615384615385,-22.645742096135955,1.5065472699684264,-15.439542364421456,85.19830659466062,-9.176532818686,-176.82222038475194
1.3076923076923077,-26.759924017708435,5.3930854796359675,-15.567481301750606,83.17222341164727,-11.054607814469836,-175.56128856399033
1.326923076923077,-31.227193538982004,8.691098669848936,-15.774967273154148,81.63041646531997,-13.094021670672612,-174.49085986187723
1.3461538461538463,-35.60939244551987,12.320610434798741,-16.163322204578606,80.5096952315234,-15.154056265621845,-173.31623650298852
1.3653846153846154,-40.538813746480116,16.005694115118455,-17.04330846298584,79.4298687654621,-17.046909002544744,-171.88682492801973
1.3846153846153846,-46.37330685011266,19.02557847945141,-18.5571955944226,78.32641727708581,-18.684722675271672,-170.34289671305862
1.403846153846154,-51.78801492185376,21.671082869579948,-20.122988464801068,77.98297601770952,-20.828920571055225,-169.10101833898136
1.4230769230769231,-56.29599788991374,24.3861372382966,-21.490048183239033,78.36926293409658,-23.27107018153428,-167.966977547276
1.4423076923076923,-60.80537698369886,27.960580882231856,-23.38791289583932,79.41049186309183,-25.702212949991676,-166.96396029387782
1.4615384615384617,-66.08346702490846,31.529163196289307,-25.679573497081638,80.33850813622828,-27.812625798879647,-166.02430546221797
1.4807692307692308,-72.60270670763096,33.803141525357205,-28.5566380880816,80.77259619093267,-29.988996483493736,-165.03052666386637
1.5,-79.11559556963141,35.65373627064597,-31.772270886675297,80.74946279351877,-32.31232099885344,-163.89189404889777
1.5192307692307694,-86.06730111415709,37.66023345949869,-35.190683769515424,81.02141654339127,-34.72378727676801,-162.60718745939545
1.5384615384615385,-94.03718539982164,39.37327357694984,-39.18633939531337,82.38943793599375,-37.030739630209446,-161.8195647792127
1.5576923076923077,-101.33465484916397,40.17533209318039,-42.80369138169731,83.81601378896647,-39.20704309500845,-160.87695433099796
1.576923076923077,-107.8418738148062,41.10874603042353,-46.37122029311849,85.01299026536607,-41.6653973793737,-159.98426582885546
1.5961538461538463,-114.47979189328707,41.620641577209476,-50.00608083542333,85.66092744068129,-44.076061316779665,-158.67732862695897
1.6153846153846154,-122.04979771692814,41.68952882648439,-54.59253515870457,85.16331624969071,-46.52206916622085,-156.88345675985633
1.6346153846153848,-129.09415176339343,41.62947758600489,-58.748373549217824,83.7245109986604,-48.629415463982525,-154.4585961695294
1.653846153846154,-135.44495491172128,41.46053483568434,-62.43012659137347,81.66302950809003,-50.02788402806382,-151.1480417171282
1.6730769230769231,-141.25095406906416,41.24321814837737,-65.88740351518078,79.54193016471166,-51.21258998056329,-147.68465004559704
1.6923076923076925,-147.76200055957298,42.094180082764,-70.53103214040819,77.84091629184091,-52.749671696685446,-144.6759961514849
1.7115384615384617,-153.5179135854882,43.49155140100057,-74.52274102402484,75.6599984905084,-54.19860407803533,-141.56426700084984
1.7307692307692308,-159.30338762239975,44.952804351633254,-78.40719312666063,72.79565020263807,-55.649757690028274,-138.169589502107
1.75,-166.7297621610045,45.93160673827992,-83.39537153364567,69.27331217769458,-57.109599378612245,-134.34133781490868
1.7692307692307694,-174.59279614032107,45.90730258836203,-88.74026195899037,64.23351379983058,-57.56564255611636,-129.58968338998164
1.7884615384615385,178.5143138964817,45.18386129881637,-93.43203778361116,57.60466689541175,-56.196984480036754,-123.45218034125858
1.8076923076923077,172.5142701656143,43.294278450094055,-97.23406722855432,51.078248288930055,-53.46295296935832,-117.14639568516719
1.826923076923077,167.54064735090623,40.1350703258311,-100.15887999335445,45.6813958662324,-50.885103253939654,-111.68321642937424
1.8461538461538463,162.83095630413075,35.98534847217675,-102.67723020681805,41.5152725104743,-49.691619554357224,-107.51190762545498
1.8653846153846154,158.48684814833658,30.34896518576398,-104.0512783543211,37.965907370401965,-49.28652554770278,-103.84774231109873
1.8846153846153848,154.5974194014824,24.035954711445836,-104.67037304753686,34.84911354756396,-49.9443664540234,-100.27657673478203
1.903846153846154,151.1535034209276,18.711002114496495,-104.84227513514341,31.769542791933127,-51.780387418664844,-96.4599185453819
1.9230769230769231,147.5216589310167,15.305735207384574,-104.82082930033872,28.170265874814433,-54.401823993726715,-91.76836241290154
1.9423076923076925,143.53557840249854,11.88800238827204,-104.52048737995004,24.52357109935144,-56.601934296425185,-86.64191431274962
1.9615384615384617,140.22599797633077,7.235628967815961,-103.83325684553651,20.33986818750275,-57.900766006596086,-81.07953579037535
1.9807692307692308,137.08127645794178,3.1496536542850038,-103.03605612296589,15.782907893498441,-58.01933773152431,-75.48167043273584
2.0,133.71993737977482,0.5740620029866753,-102.21930165934381,12.18938939124612,-57.342603008069624,-70.6336702716965
2.019230769230769,130.17268140710502,-1.595571835543385,-101.57109818369945,9.447777080542885,-55.82726154441614,-66.53464520035938
2.0384615384615388,126.48922779188152,-5.220421085232056,-100.42736624434568,7.345612982911301,-53.79641905212148,-63.08279876979894
2.057692307692308,123.00700419761964,-9.577692414422526,-99.20753047656767,5.188286964712032,-51.76096137099125,-60.01695518595859
2.076923076923077,119.5058639797474,-13.064126135457382,-97.97850329718337,3.213652203343589,-50.175339748174444,-57.13597528509073
2.0961538461538463,115.54786589402872,-16.50085568263725,-96.27001399369449,0.9462910459483886,-49.24530774714642,-53.674145184185676
2.1153846153846154,111.5043171527981,-20.175038885857933,-93.83401093098459,-1.5041014111248872,-48.85422174679714,-50.01473225514473
2.1346153846153846,106.85394028352951,-23.606264339495823,-91.01126389243939,-3.8306845520499833,-48.092816134833704,-46.850368157104086
2.153846153846154,102.36279917522334,-25.436924216968617,-88.21076299522994,-5.097013258701414,-46.486781423393026,-44.49814135202017
2.1730769230769234,97.24778933089055,-26.422095306536782,-85.34339072771111,-5.898887671666008,-44.307994484921494,-42.35112567201701
2.1923076923076925,91.33853942977531,-28.42813193926011,-82.37306555416748,-6.302383566184464,-41.63027970582977,-40.57806128799686
2.2115384615384617,85.11649862750585,-31.393531654672532,-79.17401572513899,-7.144805422346633,-39.39660294839551,-38.841036092797076
2.230769230769231,78.83869095911453,-33.53984027641936,-75.55128560754486,-8.582898424089171,-37.67301674055013,-36.44810704760764
2.25,72.42419534441603,-34.13572666200078,-71.18584993486796,-10.447615082916164,-36.210873155179115,-33.75304685791548
2.269230769230769,65.64706231368696,-34.890557366054345,-66.62785482569373,-12.575496909810536,-34.33406907635453,-31.259495048066544
2.2884615384615388,59.61215887412173,-35.20541674983401,-62.52096384097759,-15.175370186924427,-32.413489454994476,-28.719150915036998
2.307692307692308,53.86083523295058,-34.58594359263553,-58.357169218940626,-16.579879838358906,-30.28683051890245,-26.64812267926645
2.326923076923077,47.13229270952411,-33.44889550036468,-53.717535030408875,-16.727202501765028,-27.721540768930293,-25.159785788920214
2.3461538461538463,39.65018553449401,-33.20228365820699,-48.884161996724075,-16.397959628820097,-24.649016726359093,-23.888902597585513
2.3653846153846154,33.15706882279081,-32.6602116338943,-44.78833335187284,-16.54445078753584,-21.796339536111027,-22.64636149116938
2.3846153846153846,28.083418317504474,-30.32947564433697,-41.65069697453525,-16.91965631768969,-19.470426214789857,-21.020104339166533
2.403846153846154,23.358691844321918,-27.61377016981441,-38.798134071046825,-17.30869335771109,-17.332311365254753,-18.94071180320923
2.4230769230769234,18.124693057905596,-25.316363761362076,-35.97918974710125,-17.47480899365402,-14.892243465495898,-17.632372136606936
2.4423076923076925,13.206099070114009,-22.926125657180375,-33.485035046435755,-17.86484537990401,-12.37058139535404,-16.663736697762623
2.4615384615384617,8.834493478964474,-20.146004212677457,-31.399170707596117,-18.191984270946065,-10.160208759509498,-15.41437755476542
2.480769230769231,4.4252270142705274,-17.164124754969592,-29.433231544309756,-18.556428081638536,-7.88794341881174,-13.786410414253245
2.5,-0.7946457830567054,-14.549273402019017,-27.45504479254819,-18.800484754996504,-5.51488581655196,-12.341395830300325
2.519230769230769,-5.9643826200182355,-12.234431410230163,-25.326476377976803,-19.42799080812861,-3.3068390160845103,-11.107811842125063
2.5384615384615388,-10.785125594826651,-9.647822285406258,-23.488347459046974,-20.530203429992923,-1.1806572565311926,-9.416846866928505
2.557692307692308,-15.519963929266689,-6.857346241175766,-22.125253858758082,-21.833218440360568,0.7060208611819467,-7.301475235158561
2.576923076923077,-21.267674437623974,-3.9035990255954855,-20.985871183261956,-23.07078956143089,2.6357875780525015,-5.382912645920992
2.5961538461538463,-26.660615758267234,-0.9071458490899139,-19.940704864340606,-24.937507352905214,4.4711195791105185,-3.6980948543773726
2.6153846153846154,-30.20341349883919,2.6429306979977993,-19.18627247238774,-27.225831619983943,6.410715046558763,-2.1152321824351943
2.6346153846153846,-32.057253001984684,6.875036130366709,-18.692995752143776,-27.839990144931217,8.525131280427992,-0.550314231575831
2.653846153846154,-34.890901049892335,11.1088236595192,-18.646976264114766,-26.67428373977807,10.800081869141332,1.212637149404212
2.6730769230769234,-38.86267394256056,14.890316429562466,-18.825415606914145,-25.439360631675193,12.886322467982529,2.80245136647888
2.6923076923076925,-42.7470545565201,18.615658138922743,-19.39058049965452,-24.94953696017089,14.678570622815588,4.410295608261893
2.7115384615384617,-46.47616210808441,22.465844689807245,-20.07204186423508,-24.317012022508138,16.525580528189426,6.0713727670112805
2.730769230769231,-51.75208880452262,25.840965701105265,-21.606467188712983,-23.911086021759264,18.69842552661264,7.454302964779351
2.75,-57.9516220340994,28.89724415145502,-23.443939310740845,-24.319975551250028,21.132703220552052,8.652285095372878
2.769230769230769,-63.03537428340629,31.726555835041054,-24.990077437313634,-24.853405968067356,23.52355193089927,10.172465651637152
2.7884615384615388,-67.67449345954363,34.61666389281194,-26.887834919733795,-24.80539134199875,25.913783065244356,11.992511900610188
2.807692307692308,-72.93613529829184,37.64197752582825,-29.73013338932168,-23.99883537288181,28.479570190838793,14.006720510237955
2.826923076923077,-77.48265637399108,42.0758329205107,-32.61074510938966,-24.05079006674754,31.48063530772,15.394982704580688
2.8461538461538463,-82.82449795422147,45.7563514265252,-36.585872220666836,-24.104235410974002,34.258548616137084,16.548987421613013
2.8653846153846154,-90.02876922670337,47.74822029817195,-42.3302279478661,-23.62763573756232,36.67826443530939,17.931744841690058
2.8846153846153846,-97.4068905595617,49.1176696498161,-48.26429186706204,-23.342732589330797,39.16060786228775,19.289977805606558
2.903846153846154,-103.39500619904592,51.46014244730566,-52.89366335706208,-23.600532847304674,41.47758690366965,20.152921898838397
2.9230769230769234,-109.41842614248056,54.56949806665751,-56.87748272129692,-22.546609100356875,43.194685587679835,21.89303884976913
2.9423076923076925,-117.77897499261195,55.99221996117139,-62.843924680769156,-18.901243049811164,44.689811488562704,25.299039493582573
2.9615384615384617,-127.0095831079101,55.41314905518409,-69.48521016821158,-13.927560002805333,45.68401502865175,29.551266164408577
2.980769230769231,-135.24583551801112,53.53167431428008,-74.96904726962929,-8.84465093652677,46.055985497609754,34.31048260965578
3.0,-142.78837883985176,50.765608576418956,-79.62591102862677,-4.884576689798035,46.46137871019915,38.82396477548153
3.0192307692307696,-150.39724275125212,46.570518116301834,-83.8090019157575,-1.057364632755847,47.08119725075389,43.18940153463123
3.0384615384615388,-156.6134194386543,41.96658952418615,-86.84405646656337,2.154904380359608,48.00060870434782,47.1374660899489
3.057692307692308,-161.58956786705713,38.45263047628433,-89.28708393442719,4.674009496409816,49.29731829006768,51.30233601535876
3.076923076923077,-166.17563432408153,35.632429310818736,-91.58625178577513,6.3419034922014195,50.73738126291172,55.16436263952744
3.0961538461538463,-171.70133512235043,33.135179163703164,-94.47414681245134,6.999132526953765,53.0989856201333,57.88109312182953
3.1153846153846154,-176.6441687386305,30.93900750963935,-96.39844320825505,7.935100268633628,55.374779447192864,60.22421118826922
3.1346153846153846,178.68254383963426,28.700589681623214,-98.02372861909593,10.46124365006189,56.021194883080334,63.35524729104792
3.153846153846154,174.22870970834694,26.99275402409794,-99.32759036133893,14.891548467322952,54.58717959260653,68.19804370008502
3.1730769230769234,169.76935747177194,25.73640702914335,-100.37680553335832,19.793223489961203,51.82003516179197,73.48112954507788
3.1923076923076925,164.92984775422565,23.37997242389245,-101.4575989973267,24.744792190065958,48.36453881238515,78.64061790002825
3.2115384615384617,160.7275800388246,19.225732385194686,-102.43977602874479,28.914383295891746,45.89896788349833,82.98265374228146
3.230769230769231,157.4953740376172,14.088292862383035,-102.97543231010918,32.15653444384493,44.8274034658609,86.8088194722663
3.25,154.4558488849027,9.26228874494214,-103.35376014597712,34.776969403566454,45.68519650007369,90.42295509098982
3.2692307692307696,151.0297409885869,4.953462677859561,-103.46415970103179,37.50906047626168,47.81606557656062,94.09088667048977
3.2884615384615388,146.62347846655337,1.1949889784746164,-103.46443644035095,41.096158432982065,50.169272207460764,98.01435308351068
3.307692307692308,142.68785430123287,-1.8812168634515674,-103.1289515714723,44.95154065835549,51.10802528412182,102.13535351732776
3.326923076923077,138.91645086443427,-4.398787370288376,-102.38004573349913,47.675880780501565,49.761251342494695,105.76254982303286
3.3461538461538463,135.3515681610148,-6.180030882467657,-101.58760124794757,49.23322247851355,46.81798555909603,108.37668701474576
3.3653846153846154,131.14048025582815,-8.029380104368279,-100.75801001239232,50.704253792359104,43.95044447825694,110.64511778226698
3.384615384615385,127.27373619202959,-11.083456550980744,-100.03910804908686,52.930264132008716,41.587179162056515,112.91672038592993
3.403846153846154,123.01508696162836,-15.20881773975195,-98.68325508576517,55.22250149195475,40.16717751074995,115.33275613605218
3.4230769230769234,118.39624481144376,-18.683433029925343,-96.56064520337118,57.540694624912234,39.913919436844964,117.97342512101095
3.4423076923076925,113.62164831588173,-22.041069246094526,-93.88920355721164,59.98544506886678,39.32307604901633,121.06822866215963
3.4615384615384617,108.74111441431387,-25.258574908985164,-91.22715774735306,62.39006835898484,37.9658676370426,124.26094178169484
3.480769230769231,103.55702830132999,-28.166839385824908,-88.0363224632768,64.6665985202963,36.39705931883675,127.48289709131652
3.5,97.5843125042472,-30.157032592515755,-84.57175098645607,66.78550370953616,35.334428883917816,130.41716106242674
3.5192307692307696,92.01042135303199,-31.28285708216117,-81.32289647850722,69.1241791053458,34.47409447266732,133.21750051757198
3.5384615384615388,86.87868572773785,-32.06976319600795,-78.14808847589914,71.44865638814194,33.25263561475734,135.74401454538966
3.557692307692308,81.79075324955029,-32.789572455954364,-74.7065572675006,72.94025166347845,31.267726046330374,137.46325768653625
3.576923076923077,77.1746701613408,-32.82763332972531,-71.3351646789614,73.02483871774464,28.328643932416732,138.42899376760434
3.5961538461538463,72.92071645547526,-32.504565967665926,-68.09029009239791,72.41177450970419,25.098843454000832,139.5407096362116
3.6153846153846154,68.15276869288559,-32.267983027739355,-64.50910989940839,71.72103006936446,21.773007301683013,141.11656263007407
3.634615384615385,61.96218279171657,-32.61332094884481,-60.621344975557356,71.58879467399072,18.940437332177446,142.92164611323722
3.653846153846154,54.98120210810666,-32.74873508228627,-56.59234135032488,72.38544469491842,17.395154681616106,144.86718250090757
3.6730769230769234,48.66533588740245,-32.105234971035095,-52.715962241493635,74.45333310148284,16.961968268379817,147.25248500685777
3.6923076923076925,43.595820566076235,-30.19957712289553,-49.29476269710789,76.11280433811199,15.865152069161777,149.34118096209667
3.7115384615384617,38.76570918563461,-28.03409445099069,-45.83633163414517,75.6864643491605,13.046474639017354,150.54608572614478
3.730769230769231,34.106424736533434,-26.007927450364992,-42.68736531741996,73.48328177387458,9.305811225589734,151.73818142204863
3.75,30.62785020151179,-24.21790084745234,-40.33371574704241,70.83740883353234,5.333965384828028,153.25200201958094
3.7692307692307696,25.995927227680756,-22.555755808163873,-37.84828225325358,69.52575064299775,2.0369690508399754,154.78727029881753
3.7884615384615388,19.954150536280217,-20.784975720425486,-34.58486205645178,70.46362998403796,0.1743915846983624,156.11648524203528
3.807692307692308,13.205778596844024,-18.966662717424903,-31.49267296631431,72.71229692656951,-0.9635492649817101,157.64345216919602
3.826923076923077,7.158355996680918,-17.06736052496212,-28.752581638011605,74.66287309379355,-2.3539835862539946,159.66905298152878
3.8461538461538463,2.275403038224918,-15.093309548666333,-26.30674672262064,76.04595315183616,-3.749802225560624,161.90724654275934
3.8653846153846154,-2.133786895854788,-12.184018864672655,-24.33268530631293,76.86688223219096,-5.1100477246079015,163.76919212371357
3.884615384615385,-5.936070950879057,-9.026423237152127,-22.782207584601757,77.57370309790424,-7.07476706796011,165.00136661981958
3.903846153846154,-9.079204966063566,-5.474813415772039,-21.61687731101029,77.0562418175621,-10.072330573651772,166.1527445644852
3.9230769230769234,-12.395983966133118,-2.0491449724212196,-20.713543363458335,75.41506052497681,-13.061456316052006,167.55532152865467
3.9423076923076925,-17.610745408694477,0.9432066289248926,-19.98479764045271,73.9621872964855,-15.473472187507836,169.4503258200124
3.9615384615384617,-22.690648140371678,4.344804054571993,-19.77994607974709,73.823890397444,-17.53149739313477,171.40973888314628
3.980769230769231,-28.04920637357163,7.315515318298398,-20.126715857330936,75.96990089114634,-19.351519993175724,172.65198485063817
4.0,-33.10121980273125,9.968083604478975,-20.46620566631998,79.12327289037987,-20.774620942734757,173.25635693416172
4.019230769230769,-37.14820446702477,12.896807724906104,-20.70265110041346,81.57409760726085,-22.540719905356973,174.11574451578252
4.038461538461538,-40.49997509248016,16.745804920563113,-20.462860927514964,82.02090908293722,-24.672220691036227,175.62224173010662
4.0576923076923075,-43.8692510226947,20.527921627431937,-20.215949014708944,80.95005957887321,-26.968997322292612,177.772373845705
4.0769230769230775,-47.52716886419428,24.141030011695346,-20.594848387802223,78.95926758210109,-28.926889051260186,-179.6110135487562
4.096153846153847,-51.90327673384522,27.33841955713597,-21.561067046001604,77.00389519235468,-30.72548680677651,-176.57377440397656
4.115384615384616,-57.3376071960384,30.03649806320658,-23.309290351311468,76.17607894155528,-32.529773558017844,-174.07679027715935
4.134615384615385,-63.18991915435634,32.148532035022484,-25.54339965210881,76.81103467186551,-34.53771370828359,-172.75344337642582
4.153846153846154,-68.40208467546209,34.528945689937174,-27.150485506246138,78.0864553540759,-36.55035678594722,-171.97574006410855
4.173076923076923,-74.1448633383885,36.72451294669933,-29.155399481900965,78.28691719506111,-38.92296996081497,-170.19567278458223
4.1923076923076925,-80.32532860976175,38.63574311138768,-32.05026709284929,77.76361242808305,-41.28687217096987,-167.6484134677148
4.211538461538462,-87.42642726494735,40.68210094751363,-35.84939710757151,77.18492672551164,-43.33227074037384,-165.3577640653823
4.230769230769231,-94.87478398959973,42.64542049578686,-40.44831036981161,76.96546414229884,-45.296414638719604,-163.84554571070967
4.25,-101.06180359787477,44.14285054118318,-44.10808751609155,76.30744541750565,-47.26237848221986,-162.16676063107334
4.269230769230769,-106.46782361718768,46.044732312354434,-46.955912365248544,73.7117987891149,-49.11554266281389,-159.1055468098531
4.288461538461538,-113.37291589607031,47.992894041680486,-50.8714690038853,68.8115005510822,-50.02584437738437,-154.328641435517
4.307692307692308,-121.24901564786397,49.35030994263745,-55.87956486445517,62.95450950971365,-50.72187676343733,-148.31003716058095
4.3269230769230775,-128.53921509856372,50.35716204589595,-60.31056606601563,56.87817412967554,-51.075895890096966,-141.86091148363064
4.346153846153847,-135.98995709339619,50.71395284901107,-64.91866719227399,51.99674620174408,-51.412682090197194,-136.32338557136708
4.365384615384616,-144.2984553631384,50.61194846419733,-70.43151201459526,48.59758980644599,-52.15659249788946,-131.9995934448608
4.384615384615385,-151.96998278476795,50.39591902685974,-75.58944856505742,45.56465218821502,-53.488104288128525,-128.0841332802795
4.403846153846154,-158.86563461900263,49.9046321303829,-80.35057354573033,41.69210314126655,-54.4581431258379,-123.529218472023
4.423076923076923,-165.5244484193768,48.6775365129082,-84.47809539101111,37.650348123113,-54.338481038488325,-118.66673477592477
4.4423076923076925,-172.56990517361422,46.01027133010501,-88.6627240881125,33.58243611511196,-53.361062822651085,-113.6506731731387
4.461538461538462,-178.90442877660803,43.32838689279932,-92.42486450557735,29.417362483980085,-52.50049503244453,-108.4410160344856
4.480769230769231,175.77502174712416,41.260133138633755,-95.54303814992593,25.598388134941676,-51.72677996959724,-103.92577066542708
