time,RU_qw,RU_qx,RU_qy,RU_qz,RF_qw,RF_qx,RF_qy,RF_qz
1726865372.1622348,0.14515349973859848,-0.7124491198629259,-0.13706049137783513,-0.6727266419753608,0.3736911135365802,-0.6576927013324041,-0.32311344591867275,-0.568676501487829
1726865372.1878755,0.1452855229834183,-0.712446494121252,-0.1371756285838233,-0.6726774537238515,0.3738794955884739,-0.6576301870941151,-0.3232376362554984,-0.5685543864126155
1726865372.213517,0.14528540455730599,-0.7124675977923738,-0.13716724922474718,-0.6726568360306021,0.3740195938267056,-0.6575815978616742,-0.3233317610297168,-0.5684649135142956
1726865372.239158,0.1451632149039908,-0.7125094021750688,-0.13704526494672858,-0.6726638002795639,0.37410697588542,-0.6575488729582614,-0.32339254577721227,-0.5684106892036073
1726865372.2969358,0.14493512875383496,-0.7125676641350411,-0.13682530480461857,-0.6726960446199783,0.37413822749140047,-0.6575339897609502,-0.32341704294459345,-0.5683933984236749
1726865372.3225768,0.1446234980309501,-0.7126370401690431,-0.13652874434889975,-0.6727498753347414,0.37411149026423474,-0.6575387016798977,-0.323403053318493,-0.5684135059528966
1726865372.345121,0.14425662014849125,-0.7127112671467689,-0.13618245146806263,-0.6728201967372336,0.37402694245698004,-0.6575642583490874,-0.3233495448854924,-0.5684700205643589
1726865372.370762,0.1438681938448817,-0.7127833921711921,-0.13581824618636879,-0.6729005741174537,0.3738871769074581,-0.6576111351867349,-0.32325702999226114,-0.5685603454191716
1726865372.3269088,0.1434964412988956,-0.7128460351848206,-0.13547205791210118,-0.6729833749661982,0.37369743606436145,-0.6576788019909778,-0.3231278607181298,-0.5686802311654235
1726865372.3525498,0.1431828561131845,-0.7128916731452964,-0.13518274395695914,-0.673059995699966,0.3734656710894807,-0.657765560407864,-0.32296640370525104,-0.5688238410410635
1726865372.378191,0.14297052583271302,-0.7129129416055209,-0.1349905209009817,-0.6731211820328955,0.37320240110431263,-0.6578684768926316,-0.322779060616519,-0.568983930307757
1726865372.403832,0.14290198736679324,-0.7129029560837742,-0.13493496767307647,-0.6731574494222752,0.3729203599054389,-0.6579834309503912,-0.3225741095056697,-0.5691521357593011
1726865372.4018438,0.14301661520324485,-0.7128556593670049,-0.13505259700093708,-0.673159604200625,0.3726339318939375,-0.6581052876788934,-0.32236135661162146,-0.5693193645871009
1726865372.4274848,0.14334761631507995,-0.7127662005627744,-0.135374061146969,-0.6731193562813864,0.3723583961454222,-0.6582281901969348,-0.3221516064080104,-0.569476265474528
1726865372.453126,0.1439188051604574,-0.7126313462954096,-0.13592115205440156,-0.6730300009825584,0.37210901688418235,-0.6583459527290867,-0.3219559788615591,-0.5696137583959975
1726865372.478767,0.14474144050171317,-0.7124499133092735,-0.13670385923490866,-0.6728871311723682,0.3719000384781052,-0.6584525211383291,-0.3217851241224003,-0.5697235932275349
1726865372.477639,0.14581149783703004,-0.7122231950657113,-0.13771783678017796,-0.672689322749737,0.37174366057512354,-0.6585424569245543,-0.32164840281632745,-0.5697989015571059
1726865372.50328,0.1471078006423783,-0.7119553341154518,-0.13894267817663328,-0.6724387179482025,0.3716490817646448,-0.6586113946649167,-0.3215531120084506,-0.5698347014693915
1726865372.5289211,0.14859141970274822,-0.7116535702216602,-0.14034138418867947,-0.6721414150798117,0.37162170523467997,-0.6586564230046579,-0.3215038398516549,-0.5698283123834925
1726865372.554562,0.15020665966611652,-0.7113282780290088,-0.14186132269142554,-0.6718075657451855,0.37166259538970364,-0.6586763455592706,-0.32150202479978707,-0.569779637262083
1726865372.6121428,0.1518837881158509,-0.7109927061758025,-0.1434368229087029,-0.6714510886924272,0.3717682595921807,-0.6586717897287013,-0.3215457782525565,-0.5696912734660312
1726865372.6377838,0.15354344426889216,-0.710662350621433,-0.1449933392478946,-0.6710889402344596,0.3719308040363795,-0.658645147059744,-0.3216300040138172,-0.5695684223880151
1726865372.663425,0.155102423231343,-0.7103539432756082,-0.14645289247920534,-0.6707399375801576,0.3721384790249319,-0.6586003464951867,-0.32174681694869905,-0.5694185822475507
1726865372.689066,0.1564803100090485,-0.7100841085641897,-0.14774028909780032,-0.6704232083701834,0.3723765895150219,-0.6585424796287129,-0.3218862304318483,-0.5692510278989421
1726865372.6419518,0.15760627354121218,-0.7098678220686737,-0.1487894693424892,-0.6701564231914151,0.37262870537333537,-0.6584773132455214,-0.32203705132151467,-0.5690761051466628
1726865372.6675928,0.15842525895684778,-0.7097168746545229,-0.14954927162058107,-0.6699540361195128,0.37287806743959906,-0.6584107371356243,-0.3221878963484813,-0.5689043922255953
1726865372.693234,0.15890285179513697,-0.7096385796847091,-0.14998793917543093,-0.669825789303718,0.37310905540480443,-0.6583482032464382,-0.3223282278982693,-0.568745803990748
1726865372.718875,0.15902823018750392,-0.7096349437784727,-0.15009583124949905,-0.669775716201682,0.3733085664721536,-0.6582942145964751,-0.32244930224399526,-0.568608730771588
1726865372.7169058,0.15881484923381997,-0.7097024515975616,-0.14988601524221853,-0.6698018037405239,0.37346715371635414,-0.6582519186034633,-0.3225449299925532,-0.5684993094859163
1726865372.7425468,0.15829878314665585,-0.7098325069530728,-0.1493926776069082,-0.6698963615399343,0.3735797923300761,-0.6582228492254131,-0.32261196678630694,-0.5684209165807211
1726865372.768188,0.15753494211102947,-0.710012453660002,-0.14866756009372367,-0.6700470239002313,0.3736461794477304,-0.6582068466879955,-0.32265047997945323,-0.5683739502529901
1726865372.793829,0.15659163980119165,-0.7102270004313084,-0.1477748662643992,-0.6702382077315937,0.3736705256725784,-0.6582021639771853,-0.32266357163771003,-0.5683559352354173
1726865372.806757,0.15554417439433058,-0.7104598186933002,-0.1467852552254667,-0.6704527907934039,0.37366085745918765,-0.6582057480175175,-0.32265687625145173,-0.5683619419764313
1726865372.832398,0.15446817815554614,-0.7106950790217813,-0.14576962488432338,-0.6706737679771099,0.37362791066527556,-0.6582136632386681,-0.3226377888140121,-0.5683852699771863
1726865372.8580391,0.1534334732455575,-0.7109187351543175,-0.144793371642772,-0.6708856838707384,0.3735837483108372,-0.6582216085983867,-0.3226145112090252,-0.5684183091083
1726865372.88368,0.15249905675042313,-0.7111194353185727,-0.14391170805960316,-0.6710757086095375,0.3735402711257381,-0.6582254684630797,-0.32259502743145213,-0.5684534693274111
1726865372.881815,0.15170964652027005,-0.7112890177732112,-0.14316644275337403,-0.6712343003879199,0.3735078028134571,-0.6582218340633952,-0.32258612801069214,-0.5684840617068813
1726865372.907456,0.15109398896933673,-0.7114226126016971,-0.14258441210687084,-0.6713554633727558,0.37349392036697915,-0.6582084359926541,-0.3225925987484243,-0.5685050232581476
1726865372.9330971,0.15066489657109786,-0.7115184158914472,-0.14217753454542023,-0.6714366548373211,0.37350266536059384,-0.6581844387488227,-0.32261666875282013,-0.5685134023048733
1726865372.958738,0.15042078279754206,-0.7115772241915985,-0.14194426957686834,-0.6714784184533733,0.37353421962959354,-0.65815056460042,-0.3226577796398598,-0.5685085560655483
1726865372.9568348,0.1503483191514286,-0.7116018215546499,-0.14187212799839288,-0.6714838268980511,0.3735850669564854,-0.6581090337999979,-0.3227126968749298,-0.5684920515307679
1726865372.9824758,0.15042576443598224,-0.7115963052867484,-0.14194080836853826,-0.6714578129829044,0.373648599591911,-0.6580633296582549,-0.32277594069807325,-0.5684672992253544
1726865373.008117,0.1506265102657714,-0.7115654248161738,-0.14212552850160245,-0.6714064601710902,0.3737160741904822,-0.6580178173828614,-0.32284047480642053,-0.5684389815319798
1726865373.033758,0.15092243508385617,-0.7115139944476429,-0.1424001665474736,-0.6713363142723404,0.3737777827979276,-0.6579772625856743,-0.3228985611715857,-0.5684123592958261
1726865373.03167,0.15128674765467842,-0.7114464253310431,-0.14273991106543277,-0.6712537684488501,0.37382428517307437,-0.6579463066306427,-0.32294267288617184,-0.5683925504746444
1726865373.0573108,0.15169610950264995,-0.71136640510894,-0.14312322362050545,-0.6711645632068326,0.3738475506408693,-0.6579289598230983,-0.32296635553394887,-0.5683838719554218
1726865373.082952,0.1521319399645602,-0.7112767351593456,-0.14353302699637255,-0.6710734304269095,0.3738418787427669,-0.6579281693007897,-0.32296494027607137,-0.5683893217602382
1726865373.108593,0.15258091197210652,-0.7111793167979524,-0.1439571319992779,-0.6709838960862626,0.373804504032742,-0.6579455071345982,-0.3229360358058965,-0.5684102560512124
1726865373.121924,0.15303473405917423,-0.7110752610487161,-0.1443879986330875,-0.6708982405303129,0.3737358361484288,-0.6579810070632371,-0.32287975797695934,-0.5684462868303594
1726865373.147565,0.1534893796827233,-0.7109650836987641,-0.1448219885599506,-0.6708175994377039,0.37363933431250784,-0.658033158875964,-0.32279868965974023,-0.5684953963122138
1726865373.173206,0.1539439649157839,-0.7108489405879277,-0.14525830164236803,-0.6707421748593148,0.3735210599037756,-0.6580990503480186,-0.3226975952723397,-0.5685542364144738
1726865373.198847,0.15439948949758825,-0.7107268580985445,-0.14569780001349597,-0.6706715156404682,0.3733889860185508,-0.6581746308852681,-0.3225829402579443,-0.5686185602261141
1726865373.225376,0.15485764408236755,-0.7105989206656856,-0.14614190893153703,-0.6706048213902638,0.3732521648561741,-0.6582550605246301,-0.32246228275826727,-0.5686837195860475
1726865373.2510169,0.1553198520877332,-0.7104653888923472,-0.1465917488099108,-0.6705412246195922,0.37311986066804725,-0.6583351035417113,-0.32234361154807584,-0.5687451600795601
1726865373.276658,0.15578665999349492,-0.7103267370680216,-0.14704759968056139,-0.670480012082802,0.37300074831617475,-0.658409527030961,-0.3222347013771069,-0.5687988517031717
1726865373.302299,0.15625752322108477,-0.7101836145811439,-0.14750873580354332,-0.6704207580907037,0.37290225759702067,-0.6584734703367304,-0.3221425456529985,-0.5688416083778982
1726865373.316825,0.1567309628928576,-0.710036749949976,-0.14797360090718584,-0.6703633585047097,0.37283011544175537,-0.65852275923233,-0.32207290965913327,-0.5688712696704112
1726865373.342466,0.1572050031405335,-0.7098868265421311,-0.14844023428042874,-0.6703079720071204,0.3727881069786542,-0.6585541475299692,-0.32203002843909495,-0.5688867399138977
