time,RU_qw,RU_qx,RU_qy,RU_qz,RF_qw,RF_qx,RF_qy,RF_qz
0.0,0.9585947862846825,-0.06575769305796035,0.22296015042803094,-0.16450146756983217,0.6619811873867223,0.28155210577114176,-0.21687238093914446,-0.6599058187860503
0.019230769230769232,0.9128943813299737,-0.09362985436998249,0.32577638366698014,-0.22743580798037283,0.32454575428220717,0.34205934756958967,-0.2708516929049323,-0.8392287033748262
0.038461538461538464,0.9284184803421355,-0.04948615946983908,0.33766261410705606,-0.1468815999862291,0.0014178992783597,0.3514730877528902,-0.2491216307247745,-0.9024428354483817
0.057692307692307696,0.938347811413331,0.04419380957040286,0.33688634745572804,-0.06370149848633878,-0.009547034965500318,0.3282403076863323,-0.247126087434199,-0.9116445861424364
0.07692307692307693,0.9350648063740792,0.15360445955473714,0.3191057689353936,0.015198227451062352,-0.023488489239694137,0.3050378661299424,-0.2494073599108933,-0.9188014801481365
0.09615384615384616,0.922157869003155,0.24805858774487935,0.2877331735685792,0.0728108680742762,-0.042955447168407934,0.27806357929665143,-0.26556502298999823,-0.9221229278093126
0.11538461538461539,0.9074447513600945,0.31961066078263894,0.25791906964921213,0.08871754197669156,-0.06827660341890006,0.25316410602765294,-0.2995953406776434,-0.9173270260321803
0.13461538461538464,0.8972066504329143,0.3640679788977394,0.24309508836427104,0.058133563226701934,-0.0976012883196706,0.22630755598406033,-0.3480596793090683,-0.9044961792413113
0.15384615384615385,0.8940579019408769,0.3727250133352488,0.24833816271497378,-0.008042969020648973,-0.13190749408832345,0.1869532450286062,-0.39154237785973767,-0.891259481585781
0.17307692307692307,0.8919866101157967,0.35175625110715925,0.26984063753049803,-0.0883937640238335,-0.17231824613745936,0.1514490817627263,-0.411932605684448,-0.881862305609758
0.19230769230769232,0.8993124734989066,0.2960605819249116,0.28826540902811393,-0.1431372096885194,-0.21339179578705714,0.11135489348360691,-0.41214996538097676,-0.8787470826264456
0.21153846153846156,0.9120577441656398,0.2284669007220997,0.29933469941732066,-0.16233386678898845,-0.2700647572012868,0.0742656393629241,-0.4154857486600506,-0.865402354045922
0.23076923076923078,0.9239945304435437,0.16779464061620677,0.3090928706659355,-0.1501354841281184,-0.3325518367401595,0.037608731537793906,-0.41921680476544915,-0.8439503123970697
0.25,0.9299617374049404,0.13415373382095186,0.31776327532209214,-0.12728096291770505,-0.3751257041866216,0.02847533602672134,-0.41719885710021604,-0.8272937657996283
0.2692307692307693,0.9286203478437929,0.1417147395615614,0.32434400308695194,-0.11127510873058305,-0.4009608443792173,0.04055881160949081,-0.4077872409307853,-0.8193259120823584
0.2884615384615385,0.9200731771594829,0.18665410457659823,0.3257399204028332,-0.11188877589963675,-0.41420812304199356,0.06197695352084431,-0.40043430794068835,-0.8150109527254009
0.3076923076923077,0.9021602469923113,0.25532175878129426,0.32430931694772586,-0.1254637604270566,-0.4212266594079808,0.08831088932288117,-0.3968783584975936,-0.810713794620056
0.3269230769230769,0.8765342753067602,0.3281230418890763,0.32159197824864083,-0.1435323417214317,-0.42505710098050553,0.11604416905938149,-0.3896901785431223,-0.8087037631174937
0.34615384615384615,0.8467702805081977,0.3903704979628524,0.3208648746935764,-0.16624289024249542,-0.43380278512514037,0.13580651035120248,-0.3769155228960116,-0.8070355778798888
0.3653846153846154,0.8197277909114499,0.43057381150805224,0.3230714881249048,-0.1956459946219757,-0.45395695247454626,0.13807296239472827,-0.35945408218348046,-0.8035245516828955
0.38461538461538464,0.7994939795602406,0.4456206222136666,0.3293545529989488,-0.23185602455769141,-0.4848160177422036,0.12132752364863382,-0.3361583032328079,-0.7982672836296881
0.40384615384615385,0.7862849699732812,0.43695878983183134,0.3417611971723559,-0.272070296229,-0.5192924294142472,0.09259615173652856,-0.30716215658280976,-0.7920938927930403
0.42307692307692313,0.7768911005185832,0.4127957989898541,0.36013487571463215,-0.3103912330678155,-0.5537080186640031,0.05640271766785281,-0.2713140427392322,-0.7852482752094133
0.44230769230769235,0.7727017115776242,0.3780664141363437,0.3830218345485404,-0.33658895657191035,-0.5827120886011642,0.013976529751006517,-0.2308304720130426,-0.7790818773430842
0.46153846153846156,0.7763040310437592,0.3385031385890769,0.4042595395223739,-0.3454589718848141,-0.6058384317713611,-0.031047167616874295,-0.18917166912723596,-0.7721463252333739
0.4807692307692308,0.7851543076716567,0.29947675217942116,0.42301894815922386,-0.33897102759228676,-0.6220929871917844,-0.07413900154229255,-0.14954948434344786,-0.764943576657601
0.5,0.7958692455090216,0.26881060658363287,0.4351012310561646,-0.3240677715763321,-0.6323225887998415,-0.11120922041414483,-0.11175729305673066,-0.7584925579311751
0.5192307692307693,0.805523217642281,0.2498955428188297,0.44160545079929797,-0.3060542261476839,-0.6380400507706824,-0.13516063456737445,-0.07832046873271448,-0.753990981811704
0.5384615384615385,0.8151884127448912,0.2425077078201577,0.44312201860046846,-0.2833738520148323,-0.6419667804900123,-0.14186471610853008,-0.04692956321120374,-0.7520310307211666
0.5576923076923077,0.8241259324495542,0.24675417598363167,0.439507270944853,-0.2583837899044738,-0.6443156701987697,-0.13485371750028277,-0.02083979661715747,-0.7524875380294478
0.576923076923077,0.8312734468647821,0.26220557293676805,0.42862931877896177,-0.23771748177517085,-0.6475626227992161,-0.12478324372035023,-0.008213587302810512,-0.7516810019041635
0.5961538461538461,0.8352425059965746,0.28501500808071617,0.41366047603245865,-0.22365467112025858,-0.652565744893871,-0.11364713890488322,-0.0030401213322432488,-0.7491548798960911
0.6153846153846154,0.8354272525069218,0.31066845585078406,0.3993737055410976,-0.21458578617978874,-0.6616801786926594,-0.10114711560305979,0.0030332978440874843,-0.7429262421227432
0.6346153846153847,0.8336294576464834,0.33760817797752873,0.3831938149740106,-0.21034530104660504,-0.6749737159712317,-0.09055222803682761,0.009335622324104311,-0.7322046318491677
0.6538461538461539,0.8331067053520336,0.3614205038185825,0.3639290723709321,-0.207036391004661,-0.6882805319565024,-0.09136866268635614,0.01695040345897311,-0.7194681095303382
0.6730769230769231,0.8383824778392064,0.3725071473794469,0.34348804023123186,-0.20092091036407164,-0.7019551135923014,-0.10115078293882035,0.022755732461828725,-0.7046344543467972
0.6923076923076923,0.8520206931134436,0.3651574131705279,0.32418523264191884,-0.1887451643089176,-0.7139258583416331,-0.11795308557269911,0.03482879344180552,-0.6893358350923228
0.7115384615384616,0.8722388462088141,0.3395811376962889,0.308427079006714,-0.16957825043500532,-0.7236891142626114,-0.13159775958356096,0.05383948451503046,-0.6753202243954641
0.7307692307692308,0.8928979526923284,0.305677218285089,0.2965908037955749,-0.14604307379411557,-0.730506928596289,-0.14377197379707182,0.0789523484034975,-0.6629146049868591
0.75,0.911754862651296,0.27247853608264266,0.2813864325495136,-0.12361307933642948,-0.7328470930795303,-0.15675968293012568,0.10530113504593493,-0.6536613885878271
0.7692307692307693,0.9260444496743389,0.25116249062582335,0.2617802018657374,-0.10406827778491222,-0.7332588034368989,-0.16664583577557973,0.1299534124458819,-0.646276104458935
0.7884615384615385,0.937301894782252,0.24010916640087984,0.23716467101915484,-0.08698083161392942,-0.7329584048391384,-0.1730660276396602,0.15314239704746,-0.6398183594421563
